#pixelIndex	x	y	bupId	age	sex	instigator
926	26	9	1767	21	1	2
927	27	9	3555	21	1	2
928	28	9	8126	21	1	2
929	29	9	4308	21	1	2
930	30	9	4311	21	1	2
931	31	9	244	21	1	2
932	32	9	4401	21	1	2
933	33	9	2612	21	1	2
934	34	9	17395	21	1	2
935	35	9	15742	21	1	2
936	36	9	3950	21	1	2
937	37	9	13614	21	1	2
938	38	9	9927	21	1	2
939	39	9	4230	21	1	2
940	40	9	321	21	1	2
941	41	9	16774	21	1	2
942	42	9	8876	21	1	2
943	43	9	3002	21	1	2
944	44	9	4246	21	1	2
945	45	9	12155	21	1	1
946	46	9	2401	21	1	1
947	47	9	3121	21	1	1
948	48	9	14965	21	1	1
949	49	9	19425	21	1	1
950	50	9	3085	21	1	1
951	51	9	2798	21	1	1
952	52	9	4703	21	1	1
953	53	9	879	21	1	1
954	54	9	5668	21	1	1
955	55	9	16633	21	1	1
956	56	9	3502	21	1	1
957	57	9	3603	21	1	1
958	58	9	3847	21	1	1
959	59	9	2600	21	1	1
960	60	9	16474	21	1	0
961	61	9	4260	21	1	0
962	62	9	6374	21	1	0
963	63	9	18295	21	1	0
964	64	9	5444	21	1	0
965	65	9	4047	21	1	0
966	66	9	9658	21	1	0
967	67	9	12144	21	1	0
968	68	9	1740	21	1	0
969	69	9	5357	21	1	0
970	70	9	5358	21	1	0
971	71	9	10047	21	1	0
972	72	9	4132	21	1	0
973	73	9	10145	21	1	0
974	74	9	7386	21	1	0
975	75	9	8778	21	1	0
976	76	9	13243	21	1	0
977	77	9	14754	21	1	0
978	78	9	4833	21	1	0
979	79	9	4430	21	1	0
980	80	9	3007	21	1	0
981	81	9	4373	21	1	0
982	82	9	4732	21	0	3
983	83	9	19749	21	0	2
984	84	9	2473	21	0	2
985	85	9	17345	21	0	2
986	86	9	4064	21	0	2
987	87	9	237	21	0	2
988	88	9	5850	21	0	2
989	89	9	5610	21	0	1
990	90	9	4807	21	0	1
991	91	9	5097	21	0	1
992	92	9	4037	21	0	1
993	93	9	10662	21	0	1
994	94	9	4462	21	0	1
995	95	9	3913	21	0	0
996	96	9	4839	21	0	0
997	97	9	5823	21	0	0
998	98	9	5162	21	0	0
999	99	9	2689	21	0	0
1000	0	10	3134	21	2	2
1001	1	10	10137	21	2	2
1002	2	10	9031	21	2	2
1003	3	10	5640	21	2	2
1004	4	10	3356	21	2	2
1005	5	10	3174	21	2	2
1006	6	10	4954	21	2	2
1007	7	10	4445	21	2	2
1008	8	10	6074	21	2	2
1009	9	10	6075	21	2	2
1010	10	10	16611	21	2	2
1011	11	10	14206	21	2	1
1012	12	10	6779	21	2	1
1013	13	10	17561	21	2	1
1014	14	10	4854	21	2	1
1015	15	10	2129	21	2	1
1016	16	10	8070	21	2	1
1017	17	10	15015	21	2	1
1018	18	10	2329	21	2	1
1019	19	10	5058	21	2	1
1020	20	10	3856	21	2	1
1021	21	10	3976	21	2	1
1022	22	10	10968	21	2	0
1023	23	10	12176	21	2	0
1024	24	10	17847	21	2	0
1025	25	10	11701	21	2	0
1026	26	10	14899	21	2	0
1027	27	10	7350	21	1	3
1028	28	10	9132	21	1	3
1029	29	10	2921	21	1	3
1030	30	10	17223	21	1	3
1031	31	10	18855	21	1	2
1032	32	10	5411	21	1	2
1033	33	10	6281	21	1	2
1034	34	10	12337	21	1	2
1035	35	10	4743	21	1	2
1036	36	10	9634	21	1	2
1037	37	10	6685	21	1	2
1038	38	10	3549	21	1	2
1039	39	10	12186	21	1	2
1040	40	10	2552	21	1	2
1041	41	10	13829	21	1	2
1042	42	10	1567	21	1	2
1043	43	10	1750	21	1	2
1044	44	10	4734	21	1	2
1045	45	10	4766	21	1	2
1046	46	10	5020	21	1	2
1047	47	10	182	21	1	2
1048	48	10	6913	21	1	2
1049	49	10	9986	21	1	1
1050	50	10	13247	21	1	1
1051	51	10	4295	21	1	1
1052	52	10	3217	21	1	1
1053	53	10	14942	21	1	1
1054	54	10	1036	21	1	1
1055	55	10	13984	21	1	1
1056	56	10	1790	21	1	1
1057	57	10	733	21	1	1
1058	58	10	7349	21	1	1
1059	59	10	11641	21	1	1
1060	60	10	15435	21	1	1
1061	61	10	912	21	1	1
1062	62	10	15977	21	1	1
1063	63	10	14103	21	1	1
1064	64	10	4627	21	1	1
1065	65	10	19599	21	1	1
1066	66	10	3821	21	1	1
1067	67	10	16738	21	1	1
1068	68	10	4763	21	1	1
1069	69	10	1261	21	1	1
1070	70	10	5871	21	1	1
1071	71	10	1156	21	1	1
1072	72	10	15459	21	1	0
1073	73	10	18987	21	1	0
1074	74	10	2785	21	1	0
1075	75	10	11253	21	1	0
1076	76	10	8255	21	1	0
1077	77	10	12469	21	1	0
1078	78	10	17107	21	1	0
1079	79	10	4066	21	1	0
1080	80	10	8394	21	1	0
1081	81	10	5872	21	1	0
1082	82	10	14416	21	1	0
1083	83	10	3359	21	1	0
1084	84	10	11654	21	1	0
1085	85	10	17225	21	1	0
1086	86	10	12008	21	1	0
1087	87	10	12847	21	1	0
1088	88	10	11961	21	1	0
1089	89	10	7174	21	1	0
1090	90	10	3967	21	1	0
1091	91	10	9644	21	1	0
1092	92	10	2672	21	0	2
1093	93	10	219	21	0	2
1094	94	10	5128	21	0	2
1095	95	10	4504	21	0	1
1096	96	10	5859	21	0	0
1097	97	10	5776	21	0	0
1098	98	10	2474	21	0	0
1099	99	10	2326	21	0	2
1100	0	11	5240	20	2	2
1101	1	11	194	20	2	2
1102	2	11	5362	20	2	2
1103	3	11	13667	20	2	2
1104	4	11	836	20	2	2
1105	5	11	8712	20	2	2
1106	6	11	173	20	2	2
1107	7	11	13935	20	2	1
1108	8	11	3819	20	2	1
1109	9	11	8844	20	2	0
1110	10	11	3256	20	2	0
1111	11	11	13511	20	1	3
1112	12	11	16770	20	1	3
1113	13	11	17338	20	1	3
1114	14	11	7053	21	1	2
1115	15	11	5369	20	1	2
1116	16	11	13132	20	1	2
1117	17	11	5919	20	1	2
1118	18	11	4846	20	1	2
1119	19	11	10445	20	1	2
1120	20	11	2789	20	1	2
1121	21	11	2306	20	1	2
1122	22	11	4821	20	1	2
1123	23	11	3955	20	1	2
1124	24	11	4243	20	1	2
1125	25	11	139	20	1	2
1126	26	11	3910	20	1	2
1127	27	11	4392	20	1	2
1128	28	11	4562	20	1	2
1129	29	11	16532	20	1	2
1130	30	11	5651	20	1	2
1131	31	11	114	20	1	2
1132	32	11	3988	20	1	2
1133	33	11	2764	20	1	2
1134	34	11	2391	20	1	2
1135	35	11	4624	20	1	2
1136	36	11	4533	20	1	2
1137	37	11	217	20	1	2
1138	38	11	17902	20	1	2
1139	39	11	5901	20	1	2
1140	40	11	5817	20	1	1
1141	41	11	3865	20	1	1
1142	42	11	12819	20	1	1
1143	43	11	9518	20	1	1
1144	44	11	5125	20	1	1
1145	45	11	5384	20	1	1
1146	46	11	4086	20	1	1
1147	47	11	9992	20	1	1
1148	48	11	5190	20	1	1
1149	49	11	5191	20	1	1
1150	50	11	4142	20	1	1
1151	51	11	11898	21	1	0
1152	52	11	3870	20	1	0
1153	53	11	5366	20	1	0
1154	54	11	6124	20	1	0
1155	55	11	8257	20	1	0
1156	56	11	2378	20	1	0
1157	57	11	5155	20	1	0
1158	58	11	12066	20	1	0
1159	59	11	2372	20	1	0
1160	60	11	6267	20	1	0
1161	61	11	8705	20	1	0
1162	62	11	4578	20	1	0
1163	63	11	3681	20	1	0
1164	64	11	3482	20	1	0
1165	65	11	9552	20	1	0
1166	66	11	4613	20	1	0
1167	67	11	2844	20	1	0
1168	68	11	19567	20	1	0
1169	69	11	5824	20	1	0
1170	70	11	9140	20	1	0
1171	71	11	95	20	0	2
1172	72	11	3255	20	0	2
1173	73	11	3328	20	0	2
1174	74	11	2340	20	0	2
1175	75	11	3787	20	0	2
1176	76	11	3300	20	0	2
1177	77	11	4122	20	0	2
1178	78	11	4123	20	0	2
1179	79	11	4124	20	0	2
1180	80	11	1931	20	0	2
1181	81	11	4077	20	0	2
1182	82	11	15389	20	0	2
1183	83	11	7249	20	0	2
1184	84	11	4632	20	0	1
1185	85	11	5842	20	0	1
1186	86	11	8179	20	0	1
1187	87	11	5442	20	0	0
1188	88	11	2592	20	0	0
1189	89	11	5126	20	0	0
1190	90	11	5359	20	0	0
1191	91	11	13018	20	0	0
1192	92	11	3899	20	0	0
1193	93	11	5915	20	0	0
1194	94	11	4090	20	0	0
1195	95	11	2626	20	0	0
1196	96	11	3208	20	0	0
1197	97	11	6258	20	0	0
1198	98	11	3535	20	0	0
1199	99	11	6102	20	0	1
1200	0	12	5572	20	2	2
1201	1	12	3835	20	2	2
1202	2	12	10359	20	2	2
1203	3	12	10360	20	2	2
1204	4	12	3468	20	2	2
1205	5	12	17458	20	2	2
1206	6	12	19587	20	2	2
1207	7	12	5978	20	2	2
1208	8	12	11842	20	2	1
1209	9	12	14388	20	2	1
1210	10	12	947	20	2	1
1211	11	12	3257	20	2	0
1212	12	12	9469	20	2	0
1213	13	12	3226	20	2	0
1214	14	12	8709	20	2	0
1215	15	12	16208	20	2	0
1216	16	12	1293	20	2	0
1217	17	12	16784	20	1	3
1218	18	12	128	20	1	2
1219	19	12	4404	20	1	2
1220	20	12	5520	20	1	2
1221	21	12	2688	20	1	2
1222	22	12	3023	20	1	2
1223	23	12	3064	20	1	2
1224	24	12	5656	20	1	2
1225	25	12	10893	20	1	2
1226	26	12	596	20	1	2
1227	27	12	3756	20	1	2
1228	28	12	14124	20	1	2
1229	29	12	3713	20	1	2
1230	30	12	6259	20	1	2
1231	31	12	3228	20	1	2
1232	32	12	3186	20	1	2
1233	33	12	4879	20	1	2
1234	34	12	5644	20	1	2
1235	35	12	5100	20	1	2
1236	36	12	2396	20	1	2
1237	37	12	2991	20	1	2
1238	38	12	14076	20	1	2
1239	39	12	4543	20	1	2
1240	40	12	11138	20	1	2
1241	41	12	2529	20	1	1
1242	42	12	5339	20	1	1
1243	43	12	3524	20	1	1
1244	44	12	2797	20	1	1
1245	45	12	3844	20	1	1
1246	46	12	7848	20	1	1
1247	47	12	12026	20	1	1
1248	48	12	3021	20	1	1
1249	49	12	12519	20	1	1
1250	50	12	14689	20	1	1
1251	51	12	5696	20	1	1
1252	52	12	1594	20	1	0
1253	53	12	13706	20	1	0
1254	54	12	3248	20	1	0
1255	55	12	3732	20	1	0
1256	56	12	12165	20	1	0
1257	57	12	8610	20	1	0
1258	58	12	15181	20	1	0
1259	59	12	3114	20	1	0
1260	60	12	4548	20	1	0
1261	61	12	17532	20	1	0
1262	62	12	3250	20	1	0
1263	63	12	2636	20	1	0
1264	64	12	8263	20	1	0
1265	65	12	9780	20	1	0
1266	66	12	1978	20	1	0
1267	67	12	7352	20	1	0
1268	68	12	5661	20	1	0
1269	69	12	4836	20	1	0
1270	70	12	8281	20	1	0
1271	71	12	17168	20	1	0
1272	72	12	3546	20	1	0
1273	73	12	2368	20	1	0
1274	74	12	6566	20	1	0
1275	75	12	11634	20	1	0
1276	76	12	6121	20	0	3
1277	77	12	2257	20	0	2
1278	78	12	2258	20	0	2
1279	79	12	3218	20	0	2
1280	80	12	17015	20	0	2
1281	81	12	11900	20	0	2
1282	82	12	5579	20	0	2
1283	83	12	3396	20	0	2
1284	84	12	2349	20	0	2
1285	85	12	4240	20	0	1
1286	86	12	2264	20	0	1
1287	87	12	4038	20	0	1
1288	88	12	4876	20	0	1
1289	89	12	4781	20	0	0
1290	90	12	4782	20	0	0
1291	91	12	5787	20	0	0
1292	92	12	6163	20	0	0
1293	93	12	2292	20	0	0
1294	94	12	5512	20	0	0
1295	95	12	4970	20	0	0
1296	96	12	3382	20	0	0
1297	97	12	4304	20	0	0
1298	98	12	5769	20	0	0
1299	99	12	4714	20	0	1
1300	0	13	10298	20	2	3
1301	1	13	11111	20	2	3
1302	2	13	17343	20	2	2
1303	3	13	13606	20	2	2
1304	4	13	16207	20	2	2
1305	5	13	8740	20	2	2
1306	6	13	7339	20	2	2
1307	7	13	3017	20	2	2
1308	8	13	11778	20	2	2
1309	9	13	15730	20	2	2
1310	10	13	3951	20	2	2
1311	11	13	178	20	2	2
1312	12	13	2319	20	2	2
1313	13	13	5036	20	2	2
1314	14	13	13564	20	2	2
1315	15	13	15209	20	2	2
1316	16	13	4479	20	2	1
1317	17	13	1108	20	2	1
1318	18	13	7452	20	2	1
1319	19	13	13732	20	2	1
1320	20	13	2566	20	2	0
1321	21	13	15738	20	2	0
1322	22	13	12538	20	2	0
1323	23	13	3838	20	2	0
1324	24	13	3586	20	1	3
1325	25	13	6139	20	1	2
1326	26	13	2392	20	1	2
1327	27	13	13458	20	1	2
1328	28	13	4115	20	1	2
1329	29	13	50	20	1	2
1330	30	13	491	20	1	2
1331	31	13	12609	20	1	2
1332	32	13	3796	20	1	2
1333	33	13	5753	20	1	2
1334	34	13	2335	20	1	2
1335	35	13	13031	20	1	2
1336	36	13	2732	20	1	2
1337	37	13	4634	20	1	2
1338	38	13	14058	20	1	2
1339	39	13	8004	20	1	2
1340	40	13	3334	20	1	2
1341	41	13	3081	20	1	2
1342	42	13	15548	20	1	2
1343	43	13	19508	20	1	2
1344	44	13	1660	20	1	2
1345	45	13	15222	20	1	2
1346	46	13	6453	20	1	2
1347	47	13	10947	20	1	1
1348	48	13	18277	20	1	1
1349	49	13	11624	20	1	1
1350	50	13	16369	20	1	1
1351	51	13	14681	20	1	1
1352	52	13	16657	20	1	1
1353	53	13	16658	20	1	1
1354	54	13	15888	20	1	1
1355	55	13	4702	20	1	1
1356	56	13	18039	20	1	1
1357	57	13	4718	20	1	1
1358	58	13	8115	20	1	1
1359	59	13	9676	20	1	1
1360	60	13	4221	20	1	1
1361	61	13	2486	20	1	1
1362	62	13	10494	20	1	1
1363	63	13	3545	20	1	1
1364	64	13	15137	20	1	0
1365	65	13	11691	20	1	0
1366	66	13	17175	20	1	0
1367	67	13	2445	20	1	0
1368	68	13	18841	20	1	0
1369	69	13	10914	20	1	0
1370	70	13	5371	20	1	0
1371	71	13	5372	20	1	0
1372	72	13	11335	20	1	0
1373	73	13	14425	20	1	0
1374	74	13	6087	20	1	0
1375	75	13	5544	20	1	0
1376	76	13	15682	20	1	0
1377	77	13	6841	20	1	0
1378	78	13	2430	20	1	0
1379	79	13	14205	20	1	0
1380	80	13	8136	20	1	0
1381	81	13	11815	20	1	0
1382	82	13	14293	20	1	0
1383	83	13	8536	20	1	0
1384	84	13	2873	20	0	3
1385	85	13	997	20	0	2
1386	86	13	5042	20	0	2
1387	87	13	4407	20	0	2
1388	88	13	498	20	0	2
1389	89	13	17792	20	0	2
1390	90	13	5326	20	0	1
1391	91	13	5605	20	0	1
1392	92	13	12933	20	0	1
1393	93	13	4461	20	0	1
1394	94	13	4517	20	0	0
1395	95	13	4518	20	0	0
1396	96	13	4689	20	0	0
1397	97	13	6240	20	0	0
1398	98	13	15958	20	0	0
1399	99	13	4187	20	0	0
1400	0	14	2621	20	2	3
1401	1	14	13060	20	2	2
1402	2	14	1922	20	2	2
1403	3	14	3353	20	2	2
1404	4	14	19588	20	2	2
1405	5	14	9827	20	2	2
1406	6	14	12908	20	2	2
1407	7	14	6651	20	2	2
1408	8	14	3564	20	2	2
1409	9	14	17507	20	2	1
1410	10	14	5809	20	2	1
1411	11	14	14352	20	2	1
1412	12	14	19712	20	2	1
1413	13	14	3083	20	2	1
1414	14	14	4726	20	2	1
1415	15	14	10021	20	2	1
1416	16	14	16228	20	2	0
1417	17	14	19818	20	2	0
1418	18	14	12273	20	2	0
1419	19	14	6714	20	2	0
1420	20	14	10051	20	2	0
1421	21	14	6713	20	2	0
1422	22	14	9490	20	1	3
1423	23	14	5592	20	1	2
1424	24	14	1899	20	1	2
1425	25	14	1900	20	1	2
1426	26	14	4844	20	1	2
1427	27	14	13551	20	1	2
1428	28	14	8588	20	1	2
1429	29	14	5260	20	1	2
1430	30	14	5261	20	1	2
1431	31	14	11480	20	1	2
1432	32	14	4995	20	1	2
1433	33	14	14057	20	1	2
1434	34	14	489	20	1	2
1435	35	14	5110	20	1	2
1436	36	14	284	20	1	2
1437	37	14	4302	20	1	2
1438	38	14	5292	20	1	2
1439	39	14	4825	20	1	2
1440	40	14	12162	20	1	2
1441	41	14	7364	20	1	2
1442	42	14	18082	20	1	2
1443	43	14	3460	20	1	2
1444	44	14	3120	20	1	2
1445	45	14	5015	20	1	2
1446	46	14	3824	20	1	2
1447	47	14	3220	20	1	2
1448	48	14	5830	20	1	2
1449	49	14	2691	20	1	1
1450	50	14	7467	20	1	1
1451	51	14	9830	20	1	1
1452	52	14	6774	20	1	1
1453	53	14	2054	20	1	1
1454	54	14	2631	20	1	1
1455	55	14	4372	20	1	1
1456	56	14	17035	20	1	1
1457	57	14	18322	20	1	1
1458	58	14	3677	20	1	1
1459	59	14	10778	20	1	1
1460	60	14	12181	20	1	1
1461	61	14	900	20	1	1
1462	62	14	878	20	1	1
1463	63	14	12504	20	1	1
1464	64	14	10994	20	1	1
1465	65	14	3047	20	1	0
1466	66	14	94	20	1	0
1467	67	14	7929	20	1	0
1468	68	14	13898	20	1	0
1469	69	14	2912	20	1	0
1470	70	14	2748	20	1	0
1471	71	14	5093	20	1	0
1472	72	14	16362	20	1	0
1473	73	14	8806	20	1	0
1474	74	14	1557	20	1	0
1475	75	14	11938	20	1	0
1476	76	14	14065	20	1	0
1477	77	14	8721	20	1	0
1478	78	14	4292	20	1	0
1479	79	14	16451	20	1	0
1480	80	14	6840	20	1	0
1481	81	14	8937	20	1	0
1482	82	14	4148	20	1	0
1483	83	14	3781	20	1	0
1484	84	14	3782	20	1	0
1485	85	14	14423	20	1	0
1486	86	14	3518	20	1	0
1487	87	14	11864	20	1	0
1488	88	14	4848	20	1	0
1489	89	14	2932	20	0	3
1490	90	14	5398	20	0	2
1491	91	14	2523	20	0	1
1492	92	14	4010	20	0	1
1493	93	14	4129	20	0	1
1494	94	14	2464	20	0	0
1495	95	14	2383	20	0	0
1496	96	14	3934	20	0	0
1497	97	14	18760	20	0	0
1498	98	14	5351	20	0	0
1499	99	14	301	20	0	2
1500	0	15	5966	20	2	3
1501	1	15	11817	20	2	2
1502	2	15	3155	20	2	2
1503	3	15	3156	20	2	2
1504	4	15	16286	20	2	2
1505	5	15	2009	20	2	2
1506	6	15	8150	20	2	2
1507	7	15	10516	20	2	2
1508	8	15	8812	20	2	2
1509	9	15	9801	20	2	2
1510	10	15	15693	20	2	2
1511	11	15	11865	20	2	2
1512	12	15	543	20	2	2
1513	13	15	16627	20	2	1
1514	14	15	10258	20	2	1
1515	15	15	2158	20	2	1
1516	16	15	8023	20	2	1
1517	17	15	9354	20	2	1
1518	18	15	7457	20	2	0
1519	19	15	6403	20	2	0
1520	20	15	9472	20	2	0
1521	21	15	4035	20	2	0
1522	22	15	6893	20	2	0
1523	23	15	16094	20	1	3
1524	24	15	13020	20	1	3
1525	25	15	1708	20	1	2
1526	26	15	1709	20	1	2
1527	27	15	2338	20	1	2
1528	28	15	2344	20	1	2
1529	29	15	2345	20	1	2
1530	30	15	14202	20	1	2
1531	31	15	7595	20	1	2
1532	32	15	5462	20	1	2
1533	33	15	11356	20	1	2
1534	34	15	5555	20	1	2
1535	35	15	4309	20	1	2
1536	36	15	513	20	1	2
1537	37	15	4964	20	1	2
1538	38	15	4965	20	1	2
1539	39	15	9257	20	1	2
1540	40	15	10227	20	1	2
1541	41	15	17775	20	1	2
1542	42	15	5463	20	1	2
1543	43	15	3858	20	1	2
1544	44	15	17010	20	1	2
1545	45	15	7562	20	1	2
1546	46	15	12691	20	1	2
1547	47	15	17717	20	1	2
1548	48	15	4138	20	1	2
1549	49	15	2926	20	1	1
1550	50	15	2987	20	1	1
1551	51	15	10138	20	1	1
1552	52	15	13632	20	1	1
1553	53	15	19564	20	1	1
1554	54	15	11947	20	1	1
1555	55	15	3672	20	1	1
1556	56	15	4233	20	1	1
1557	57	15	5406	20	1	1
1558	58	15	901	20	1	1
1559	59	15	3923	20	1	1
1560	60	15	10310	20	1	1
1561	61	15	5782	20	1	1
1562	62	15	18341	20	1	0
1563	63	15	19837	20	1	0
1564	64	15	12180	20	1	0
1565	65	15	17633	20	1	0
1566	66	15	5006	20	1	0
1567	67	15	199	20	1	0
1568	68	15	10629	20	1	0
1569	69	15	3400	20	1	0
1570	70	15	10268	20	1	0
1571	71	15	18884	20	1	0
1572	72	15	10946	20	1	0
1573	73	15	10639	20	1	0
1574	74	15	12891	20	1	0
1575	75	15	6156	20	1	0
1576	76	15	12945	20	1	0
1577	77	15	16628	20	1	0
1578	78	15	9848	20	1	0
1579	79	15	9389	20	1	0
1580	80	15	17018	20	1	0
1581	81	15	13900	20	1	0
1582	82	15	17354	20	1	0
1583	83	15	9520	20	1	0
1584	84	15	9849	20	1	0
1585	85	15	6400	20	1	0
1586	86	15	15117	20	1	0
1587	87	15	2284	20	0	2
1588	88	15	4994	20	0	2
1589	89	15	11847	20	0	2
1590	90	15	4754	20	0	2
1591	91	15	15955	20	0	2
1592	92	15	19627	20	0	1
1593	93	15	5461	20	0	1
1594	94	15	3019	20	0	0
1595	95	15	4396	20	0	0
1596	96	15	5170	20	0	0
1597	97	15	6030	20	0	0
1598	98	15	8568	20	0	0
1599	99	15	4987	20	0	2
1600	0	16	15556	20	2	3
1601	1	16	6784	19	2	3
1602	2	16	591	20	2	2
1603	3	16	3670	19	2	2
1604	4	16	3671	19	2	2
1605	5	16	3738	19	2	2
1606	6	16	2810	19	2	2
1607	7	16	4877	19	2	2
1608	8	16	4878	19	2	2
1609	9	16	401	19	2	2
1610	10	16	648	19	2	2
1611	11	16	5321	19	2	2
1612	12	16	15718	20	2	1
1613	13	16	3157	20	2	1
1614	14	16	14570	19	2	1
1615	15	16	4860	19	2	1
1616	16	16	5421	20	2	0
1617	17	16	11715	20	2	0
1618	18	16	2571	19	2	0
1619	19	16	3037	19	2	0
1620	20	16	2766	19	2	0
1621	21	16	1796	19	2	0
1622	22	16	15962	19	1	3
1623	23	16	7733	19	1	3
1624	24	16	16031	20	1	2
1625	25	16	15918	20	1	2
1626	26	16	5349	20	1	2
1627	27	16	13868	20	1	2
1628	28	16	4194	20	1	2
1629	29	16	12496	20	1	2
1630	30	16	3805	19	1	2
1631	31	16	5574	19	1	2
1632	32	16	6092	19	1	2
1633	33	16	150	19	1	2
1634	34	16	611	19	1	2
1635	35	16	5532	19	1	2
1636	36	16	164	19	1	2
1637	37	16	2683	19	1	2
1638	38	16	19533	19	1	2
1639	39	16	7673	19	1	2
1640	40	16	5001	19	1	2
1641	41	16	5106	19	1	2
1642	42	16	5764	19	1	2
1643	43	16	12166	19	1	2
1644	44	16	2661	19	1	2
1645	45	16	16124	20	1	1
1646	46	16	6749	20	1	1
1647	47	16	4137	20	1	1
1648	48	16	9104	20	1	1
1649	49	16	2673	20	1	1
1650	50	16	7916	20	1	1
1651	51	16	14621	20	1	1
1652	52	16	5860	20	1	1
1653	53	16	14581	20	1	1
1654	54	16	15267	20	1	1
1655	55	16	3292	19	1	1
1656	56	16	6188	19	1	1
1657	57	16	4887	19	1	1
1658	58	16	8743	19	1	1
1659	59	16	2903	19	1	1
1660	60	16	3932	19	1	1
1661	61	16	3961	19	1	1
1662	62	16	2595	19	1	1
1663	63	16	17391	20	1	0
1664	64	16	1449	20	1	0
1665	65	16	17071	20	1	0
1666	66	16	3922	20	1	0
1667	67	16	14811	20	1	0
1668	68	16	17836	19	1	0
1669	69	16	6032	19	1	0
1670	70	16	3971	19	1	0
1671	71	16	6439	19	1	0
1672	72	16	2406	19	1	0
1673	73	16	10920	19	1	0
1674	74	16	5758	19	1	0
1675	75	16	19505	19	1	0
1676	76	16	9538	19	1	0
1677	77	16	6157	19	1	0
1678	78	16	16887	19	1	0
1679	79	16	16808	19	1	0
1680	80	16	3219	19	1	0
1681	81	16	4398	19	1	0
1682	82	16	5301	19	1	0
1683	83	16	13012	19	1	0
1684	84	16	9806	19	1	0
1685	85	16	4864	19	0	2
1686	86	16	5280	19	0	2
1687	87	16	2370	19	0	2
1688	88	16	5167	19	0	2
1689	89	16	4409	19	0	2
1690	90	16	4837	20	0	1
1691	91	16	2757	20	0	1
1692	92	16	4558	20	0	0
1693	93	16	2398	19	0	0
1694	94	16	5203	19	0	0
1695	95	16	6016	19	0	0
1696	96	16	4453	19	0	0
1697	97	16	4454	19	0	0
1698	98	16	6195	19	0	0
1699	99	16	8490	19	0	0
1700	0	17	9141	19	2	2
1701	1	17	6995	19	2	2
1702	2	17	678	19	2	2
1703	3	17	3326	19	2	2
1704	4	17	7243	19	2	2
1705	5	17	1559	19	2	2
1706	6	17	9005	19	2	2
1707	7	17	9228	19	2	2
1708	8	17	5318	19	2	2
1709	9	17	3878	19	2	1
1710	10	17	19524	19	2	1
1711	11	17	13290	19	2	1
1712	12	17	1754	19	2	1
1713	13	17	18105	19	2	1
1714	14	17	4859	19	2	1
1715	15	17	14196	19	2	1
1716	16	17	9670	19	2	0
1717	17	17	19256	19	2	0
1718	18	17	19042	19	2	0
1719	19	17	10456	19	2	0
1720	20	17	16545	19	2	0
1721	21	17	12354	19	2	0
1722	22	17	12355	19	2	0
1723	23	17	2384	19	2	0
1724	24	17	17270	19	1	3
1725	25	17	9708	19	1	3
1726	26	17	2828	19	1	2
1727	27	17	5200	19	1	2
1728	28	17	4739	19	1	2
1729	29	17	17140	19	1	2
1730	30	17	1787	19	1	2
1731	31	17	448	19	1	2
1732	32	17	5873	19	1	2
1733	33	17	152	19	1	2
1734	34	17	209	19	1	2
1735	35	17	14938	19	1	2
1736	36	17	2583	19	1	2
1737	37	17	18576	19	1	2
1738	38	17	10188	19	1	2
1739	39	17	14174	19	1	2
1740	40	17	4491	19	1	2
1741	41	17	5527	19	1	2
1742	42	17	7497	19	1	2
1743	43	17	15309	19	1	2
1744	44	17	4369	19	1	2
1745	45	17	18950	19	1	2
1746	46	17	12036	19	1	2
1747	47	17	2017	19	1	2
1748	48	17	2018	19	1	2
1749	49	17	10400	19	1	1
1750	50	17	4521	19	1	1
1751	51	17	2307	19	1	1
1752	52	17	9084	19	1	1
1753	53	17	18392	19	1	1
1754	54	17	4191	19	1	1
1755	55	17	12425	19	1	1
1756	56	17	1810	19	1	1
1757	57	17	4889	19	1	1
1758	58	17	4273	19	1	1
1759	59	17	5392	19	1	1
1760	60	17	10443	19	1	0
1761	61	17	3265	19	1	0
1762	62	17	4261	19	1	0
1763	63	17	4872	19	1	0
1764	64	17	3082	19	1	0
1765	65	17	7857	19	1	0
1766	66	17	5707	19	1	0
1767	67	17	7664	19	1	0
1768	68	17	15218	19	1	0
1769	69	17	13137	19	1	0
1770	70	17	6940	19	1	0
1771	71	17	14320	19	1	0
1772	72	17	18547	19	1	0
1773	73	17	16706	19	1	0
1774	74	17	13121	19	1	0
1775	75	17	3540	19	1	0
1776	76	17	13214	19	1	0
1777	77	17	4557	19	1	0
1778	78	17	11297	19	1	0
1779	79	17	17023	19	1	0
1780	80	17	5866	19	1	0
1781	81	17	15088	19	1	0
1782	82	17	3106	19	0	2
1783	83	17	4349	19	0	2
1784	84	17	4592	19	0	2
1785	85	17	4817	19	0	2
1786	86	17	3490	19	0	2
1787	87	17	3491	19	0	2
1788	88	17	3636	19	0	2
1789	89	17	96	19	0	2
1790	90	17	5401	19	0	1
1791	91	17	893	19	0	1
1792	92	17	3262	19	0	1
1793	93	17	19729	19	0	1
1794	94	17	2327	19	0	0
1795	95	17	3795	19	0	0
1796	96	17	3118	19	0	0
1797	97	17	3427	19	0	0
1798	98	17	5027	19	0	0
1799	99	17	6206	19	0	1
1800	0	18	2014	19	2	2
1801	1	18	1769	19	2	2
1802	2	18	14197	19	2	2
1803	3	18	14354	19	2	2
1804	4	18	8	19	2	2
1805	5	18	12245	19	2	2
